City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,manta,-0.95,-80.7333,27.879999999999995,69,20,5.66,EC,1723675104
329,hankasalmi,62.3833,26.4333,13.939999999999998,69,100,0.22,FI,1723675163
330,susuman,62.7833,148.1667,4.860000000000014,59,72,1.37,RU,1723675163
331,kristiansund,63.1115,7.732,14.03000000000003,96,75,0.0,NO,1723675163
332,dryden,49.7833,-92.7503,28.160000000000025,42,20,6.69,CA,1723675163
333,kodinsk,58.6881,99.1844,16.400000000000034,75,100,1.03,RU,1723675163
334,nyurba,63.2842,118.3319,9.720000000000027,55,46,2.3,RU,1723675163
335,kiamba,5.9894,124.6242,26.860000000000014,78,26,2.21,PH,1723675164
336,pontianak,-0.0333,109.3333,25.99000000000001,100,75,1.03,ID,1723675164
337,akonolinga,3.7667,12.25,19.230000000000018,99,90,1.26,CM,1723675164
338,villa gesell,-37.2639,-56.973,10.240000000000009,79,100,4.34,AR,1723675164
339,el matama,16.7095,33.3565,30.660000000000025,56,38,5.82,SD,1723675164
340,midvagur,62.0511,-7.1939,11.460000000000036,100,100,11.32,FO,1723675164
341,gadzhiyevo,69.2551,33.3362,13.260000000000048,65,87,4.41,RU,1723675165
342,nar'yan-mar,67.6713,53.087,9.29000000000002,96,100,8.02,RU,1723675165
343,luanda,-8.8368,13.2343,20.0,88,18,0.0,AO,1723675165
344,bom jesus,-9.0744,-44.3586,28.28000000000003,29,8,2.96,BR,1723675165
345,guna,24.65,77.3167,24.75,93,100,3.36,IN,1723675165
346,turpan,42.9333,89.1667,31.49000000000001,19,30,3.39,CN,1723675165
347,scituate,42.1959,-70.7259,25.420000000000016,73,0,0.0,US,1723675166
348,madalena,41.2162,-8.3345,20.170000000000016,77,19,1.18,PT,1723675166
349,praia da vitoria,38.7333,-27.0667,25.140000000000043,83,20,2.01,PT,1723675166
350,san sebastian de la gomera,28.0916,-17.1133,24.200000000000045,73,0,2.06,ES,1723675166
351,kavaratti,10.5669,72.642,26.05000000000001,88,100,6.63,IN,1723675166
352,okhotsk,59.3833,143.3,10.910000000000025,80,100,5.15,RU,1723675166
353,ocean shores,46.9737,-124.1563,19.600000000000023,79,0,6.17,US,1723675167
354,godhra,22.75,73.6333,25.390000000000043,94,100,3.62,IN,1723675167
355,veselyy,47.0934,40.7422,18.810000000000002,45,59,2.33,RU,1723675167
356,kingston,17.997,-76.7936,32.31,70,20,2.57,JM,1723675167
357,enoch,37.7733,-113.0244,31.189999999999998,21,0,7.2,US,1723675168
358,pechora,65.1472,57.2244,11.990000000000009,97,100,7.15,RU,1723675168
359,roma,43.2128,-75.4557,24.400000000000034,71,61,0.45,US,1723675168
360,toguchin,55.2353,84.3858,15.670000000000016,82,4,1.47,RU,1723675168
361,pokhara,28.2333,83.9833,21.560000000000002,79,100,2.01,NP,1723675168
362,toijala,61.1678,23.8382,12.189999999999998,90,5,1.7,FI,1723675168
363,salym,60.0625,71.4789,13.760000000000048,96,96,3.43,RU,1723675169
364,huarmey,-10.0681,-78.1522,17.970000000000027,78,10,4.47,PE,1723675169
365,qusmuryn,52.4503,64.6311,14.480000000000018,77,12,4.62,KZ,1723675169
366,zaragoza,41.6561,-0.8773,19.450000000000045,57,0,9.77,ES,1723675169
367,lapovo,44.1842,21.0973,24.57000000000005,44,40,0.49,RS,1723675169
368,sittwe,20.15,92.9,26.560000000000002,88,99,2.67,MM,1723675169
369,owen sound,44.5672,-80.9435,27.160000000000025,54,2,1.79,CA,1723675170
370,berdigestyakh,62.0989,126.6992,10.78000000000003,54,99,1.93,RU,1723675170
371,qaqortoq,60.7167,-46.0333,5.770000000000039,84,19,1.69,GL,1723675170
372,nam som,17.7704,102.1895,24.560000000000002,91,96,0.45,TH,1723675170
373,tyazhinskiy,56.116,88.524,15.25,91,0,2.32,RU,1723675170
374,impfondo,1.6381,18.0667,22.05000000000001,95,100,1.6,CG,1723675171
375,tromso,69.6496,18.957,19.010000000000048,59,75,2.06,NO,1723675171
376,vegreville,53.5001,-112.0518,22.30000000000001,56,22,6.17,CA,1723674995
377,pierre,44.3683,-100.351,31.510000000000048,55,20,4.12,US,1723675171
378,santa ana de yacuma,-13.75,-65.4333,30.970000000000027,51,0,2.57,BO,1723675171
379,proletarsk,46.7031,41.7192,18.900000000000034,44,13,1.02,RU,1723675171
380,san salvador,13.6894,-89.1872,28.920000000000016,75,20,2.57,SV,1723674609
381,queenstown,-31.8976,26.8753,4.430000000000007,54,1,1.55,ZA,1723675172
382,larisa,39.6372,22.4203,25.180000000000007,43,0,0.0,GR,1723675172
383,khovd,48.0056,91.6419,18.010000000000048,43,0,2.13,MN,1723675172
384,bereznik,62.8551,42.7072,7.57000000000005,70,9,3.31,RU,1723675172
385,leshan,29.5623,103.7639,23.230000000000018,92,100,0.91,CN,1723675172
386,filadelfia,39.9523,-75.1638,29.560000000000002,42,75,3.6,US,1723675172
387,kununurra,-15.7667,128.7333,13.990000000000009,88,8,1.03,AU,1723675173
388,grafton,42.207,-71.6856,25.810000000000002,65,83,3.01,US,1723675173
389,touros,-5.1989,-35.4608,24.480000000000018,75,0,7.57,BR,1723675173
390,atar,20.5169,-13.0499,34.89000000000004,32,5,4.95,MR,1723675173
391,barra de santo antonio,-9.4047,-35.5072,24.600000000000023,75,45,5.26,BR,1723675174
392,rabaul,-4.1967,152.1721,27.700000000000045,72,10,1.14,PG,1723675174
393,zalingei,12.9096,23.4741,20.650000000000034,92,93,2.46,SD,1723675174
394,coruripe,-10.1256,-36.1756,22.840000000000032,81,5,4.48,BR,1723675174
395,siwa oasis,29.2041,25.5195,31.55000000000001,28,9,6.43,EG,1723675174
396,simanggang,1.2472,111.4528,24.99000000000001,94,80,0.0,MY,1723675174
397,decatur,39.8403,-88.9548,27.360000000000014,78,100,1.59,US,1723675175
398,ulan bator,47.9077,106.8832,12.07000000000005,87,40,1.0,MN,1723675022
399,gurinhem,-7.1239,-35.4244,20.33000000000004,84,6,2.7,BR,1723675175
400,rajula,21.05,71.4333,25.720000000000027,87,98,2.92,IN,1723675175
401,hell-ville,-13.4,48.2667,25.230000000000018,69,92,2.25,MG,1723675175
402,yigo village,13.5361,144.8886,26.620000000000005,86,0,2.57,GU,1723675175
403,cadale,2.7603,46.3222,25.060000000000002,84,63,7.85,SO,1723675176
404,antalaha,-14.9003,50.2788,20.220000000000027,79,64,3.48,MG,1723675176
405,lamu,-2.2717,40.902,24.470000000000027,81,5,7.1,KE,1723675176
406,stuttgart,48.7823,9.177,21.140000000000043,84,0,1.54,DE,1723675176
407,san juan,-31.5375,-68.5364,18.220000000000027,18,31,4.34,AR,1723674886
408,dolbeau-mistassini,48.8763,-72.212,25.260000000000048,76,94,2.97,CA,1723675176
409,weno,7.4515,151.8468,28.970000000000027,89,100,1.54,FM,1723675176
410,changji,44.0167,87.3167,27.439999999999998,39,62,1.0,CN,1723675177
411,aldinga beach,-35.2793,138.4604,19.590000000000032,65,99,3.79,AU,1723675177
412,zhezqazghan,47.7833,67.7667,21.27000000000004,27,8,3.14,KZ,1723675177
413,cova figueira,14.8905,-24.2934,20.340000000000032,85,22,1.87,CV,1723675177
414,buta,2.7858,24.73,20.560000000000002,99,100,0.87,CD,1723675177
415,glace bay,46.1969,-59.957,16.55000000000001,95,75,1.34,CA,1723675080
416,swakopmund,-22.6833,14.5333,12.210000000000036,88,2,0.45,NA,1723675178
417,port jervis,41.3751,-74.6927,25.879999999999995,74,75,2.6,US,1723675178
418,lianzhou,24.7811,112.3825,24.660000000000025,98,100,0.44,CN,1723675178
419,arraias,-12.9288,-46.9437,26.05000000000001,45,62,1.77,BR,1723675178
420,fada,7.25,4.0667,25.370000000000005,83,40,3.09,NG,1723675178
421,chateau-thierry,49.05,3.4,20.760000000000048,84,36,1.5,FR,1723675179
422,fukuecho,32.6881,128.8419,28.410000000000025,73,99,0.47,JP,1723675179
423,shingu,33.7333,135.9833,29.710000000000036,65,0,1.88,JP,1723675179
424,shwebo,22.5667,95.7,24.879999999999995,92,93,3.91,MM,1723675179
425,dessau,51.8386,12.2456,22.470000000000027,87,100,2.81,DE,1723675179
426,carnarvon,-24.8667,113.6333,18.78000000000003,73,84,4.69,AU,1723675179
427,ketchikan,55.3422,-131.6461,19.629999999999995,52,0,6.17,US,1723675180
428,rabo de peixe,37.8,-25.5833,23.730000000000018,83,20,2.06,PT,1723675180
429,la'ie,21.6477,-157.9253,30.980000000000018,66,3,5.56,US,1723675180
430,new norfolk,-42.7826,147.0587,9.400000000000034,83,100,0.93,AU,1723675180
431,whangarei,-35.7317,174.3239,13.330000000000041,66,100,1.31,NZ,1723675159
432,barroquinha,-3.0189,-41.1361,25.230000000000018,62,0,4.49,BR,1723675180
433,burang,30.25,81.1667,8.860000000000014,88,14,1.02,CN,1723675180
434,pacaembu,-21.5622,-51.2606,19.83000000000004,29,84,3.4,BR,1723675181
435,constantia,44.1833,28.65,22.610000000000014,59,1,4.71,RO,1723675181
436,pelabuhanratu,-6.9875,106.5514,22.610000000000014,90,84,2.07,ID,1723675181
437,lake havasu city,34.4839,-114.3224,42.34000000000003,14,0,6.17,US,1723675102
438,manokwari,-0.8667,134.0833,26.52000000000004,76,15,0.89,ID,1723675182
439,mpwapwa,-6.35,36.4833,17.32000000000005,76,0,2.17,TZ,1723675182
440,tsetserleg,47.475,101.4542,9.230000000000018,88,98,1.35,MN,1723675182
441,yarrawonga,-36.0167,146.0,12.07000000000005,86,58,2.01,AU,1723675182
442,mishelevka,52.8575,103.1719,13.410000000000025,93,100,2.04,RU,1723675182
443,rajapolah,-7.221,108.1896,19.230000000000018,94,100,1.03,ID,1723675182
444,rio grande,-32.035,-52.0986,12.189999999999998,79,1,3.62,BR,1723675183
445,ardakan,32.31,54.0175,33.26000000000005,22,44,5.52,IR,1723675183
446,tosontsengel,48.7567,98.2839,9.879999999999995,80,86,1.36,MN,1723675183
447,tandil,-37.3217,-59.1332,12.050000000000011,72,100,2.64,AR,1723675183
448,pecanha,-18.5486,-42.5569,15.300000000000011,83,7,1.46,BR,1723675183
449,ishigaki,24.3448,124.1572,28.07000000000005,100,88,1.54,JP,1723675183
450,wasagu,11.3764,5.7954,21.30000000000001,98,63,1.91,NG,1723675184
451,nova vicosa,-17.8919,-39.3719,21.590000000000032,76,57,3.26,BR,1723675184
452,williams lake,52.1415,-122.1445,30.03000000000003,36,75,0.89,CA,1723675184
453,vorgashor,67.5833,63.95,13.379999999999995,76,91,7.6,RU,1723675184
454,hasaki,35.7333,140.8333,29.220000000000027,81,5,1.8,JP,1723675184
455,juankoski,63.0667,28.35,15.980000000000018,63,95,0.26,FI,1723675184
456,ipora,-16.4419,-51.1178,25.49000000000001,25,2,0.89,BR,1723675185
457,mendi,-6.1761,143.6513,16.160000000000025,89,73,0.84,PG,1723675185
458,langepas,61.2544,75.2124,12.840000000000032,93,87,4.52,RU,1723675185
459,castillos,-34.1667,-53.8333,8.960000000000036,75,91,1.58,UY,1723675185
460,revda,56.801,59.9303,10.879999999999995,92,100,4.43,RU,1723675185
461,ciudad bolivar,8.1222,-63.5497,28.890000000000043,61,100,4.48,VE,1723675185
462,djibouti,11.5,42.5,28.110000000000014,56,3,1.52,DJ,1723675186
463,nuuk,64.1835,-51.7216,7.340000000000032,87,75,3.6,GL,1723675186
464,harper,4.375,-7.7169,24.180000000000007,79,98,5.26,LR,1723675186
465,arkhangel'sk,64.5401,40.5433,6.060000000000002,100,0,3.0,RU,1723675186
466,mount isa,-20.7333,139.5,14.870000000000005,58,0,0.0,AU,1723675186
467,playas,-2.6333,-80.3833,22.02000000000004,84,81,4.91,EC,1723675186
468,baracoa,20.3467,-74.4958,27.82000000000005,85,26,4.26,CU,1723675187
469,happy valley-goose bay,53.3168,-60.3315,26.170000000000016,41,75,5.66,CA,1723675187
470,santa terezinha,-29.9002,-50.0904,13.010000000000048,73,0,3.18,BR,1723675187
471,korla,41.7597,86.1469,25.760000000000048,34,88,3.09,CN,1723675187
472,calvinia,-31.4707,19.776,7.300000000000011,56,8,2.5,ZA,1723675187
473,al bayda',32.7627,21.7551,21.260000000000048,88,0,0.52,LY,1723675187
474,bakanas,44.8081,76.2772,28.08000000000004,26,31,2.22,KZ,1723675188
475,keetmanshoop,-26.5833,18.1333,13.490000000000009,26,1,3.72,NA,1723675188
476,xiantao,30.3833,113.4,25.25,91,2,3.43,CN,1723675188
477,santa elena de uairen,4.6167,-61.1333,21.220000000000027,79,54,1.33,VE,1723675188
478,durango,24.8333,-104.8333,26.55000000000001,34,81,7.05,MX,1723675116
479,mingora,34.7758,72.3625,25.470000000000027,86,69,1.09,PK,1723675189
480,seybaplaya,19.65,-90.6667,27.700000000000045,83,100,5.36,MX,1723675189
481,katsuura,35.1333,140.3,28.150000000000034,83,5,2.42,JP,1723675189
482,plastun,44.7561,136.2939,21.27000000000004,82,5,0.74,RU,1723675189
483,turuntayevo,52.2,107.6167,17.05000000000001,98,100,1.7,RU,1723675189
484,benguela,-12.5763,13.4055,20.400000000000034,86,65,1.88,AO,1723675190
485,bardai,11.65,7.2333,20.75,95,30,3.41,NG,1723675190
486,yurty,56.0498,97.6348,12.57000000000005,87,0,2.17,RU,1723675190
487,semnan,35.5729,53.3971,28.890000000000043,37,0,3.5,IR,1723675190
488,wagar,16.1525,36.2032,28.33000000000004,69,100,6.85,SD,1723675190
489,harda khas,22.3333,77.1,24.810000000000002,93,100,2.34,IN,1723675190
490,benghazi,32.1167,20.0667,27.79000000000002,70,0,4.7,LY,1723675191
491,namtsy,62.7161,129.6658,11.090000000000032,43,99,3.01,RU,1723675191
492,alotau,-10.3069,150.4462,27.650000000000034,79,75,1.81,PG,1723675191
493,homer,59.6425,-151.5483,16.689999999999998,78,3,1.95,US,1723675191
494,bazarak,35.3129,69.5152,16.57000000000005,49,0,5.22,AF,1723675191
495,katabu,-4.9333,122.5167,23.510000000000048,81,16,1.92,ID,1723675191
496,chakvi,41.7187,41.7335,19.99000000000001,77,0,6.69,GE,1723675192
497,ad darb,17.7229,42.2526,30.80000000000001,71,80,2.87,SA,1723675192
498,vila do maio,15.1333,-23.2167,26.439999999999998,82,32,8.07,CV,1723675192
499,cockburn town,21.4612,-71.1419,27.840000000000032,79,61,9.33,TC,1723675192
500,temamatla,19.2,-98.8833,23.74000000000001,79,100,1.96,MX,1723675192
501,panaba,21.2833,-88.2667,31.150000000000034,62,28,6.72,MX,1723675192
502,flin flon,54.7682,-101.865,23.910000000000025,69,75,3.09,CA,1723675193
503,nyandoma,61.669,40.1991,5.75,82,40,2.84,RU,1723675193
504,ust-nera,64.5667,143.2,7.5,55,10,1.96,RU,1723675193
505,mariehamn,60.0973,19.9348,17.680000000000007,88,0,4.12,AX,1723675193
506,zhangye,38.9342,100.4517,18.870000000000005,50,49,2.61,CN,1723674905
507,semirara,12.0697,121.3986,28.220000000000027,77,100,3.15,PH,1723675193
508,casper,42.8666,-106.3131,20.450000000000045,58,53,1.79,US,1723675193
509,seminole,28.7086,-81.2081,31.200000000000045,80,100,2.06,US,1723675194
510,prado,-17.3411,-39.2208,22.010000000000048,78,88,3.79,BR,1723675194
511,caraballeda,10.6112,-66.8522,30.04000000000002,62,95,1.54,VE,1723675194
512,sombrio,-29.1139,-49.6167,14.410000000000025,77,0,0.83,BR,1723675194
513,shimoda,34.6667,138.95,26.720000000000027,80,1,3.8,JP,1723675195
514,laguna salada,19.6483,-71.0945,29.340000000000032,78,100,1.34,DO,1723675195
515,nevesinje,43.2586,18.1133,17.480000000000018,33,0,2.22,BA,1723675195
516,portland,45.5234,-122.6762,26.900000000000034,53,75,1.79,US,1723674796
517,jijiga,9.35,42.8,18.340000000000032,80,37,5.96,ET,1723675195
518,chos malal,-37.3781,-70.2709,11.920000000000016,57,100,1.42,AR,1723675195
519,santarem,-2.4431,-54.7083,28.07000000000005,78,0,2.06,BR,1723675195
520,gualaceo,-2.9,-78.7833,19.810000000000002,91,97,2.19,EC,1723675196
521,baise city,23.8997,106.6133,23.600000000000023,95,30,1.27,CN,1723675196
522,malvik,63.4333,10.6833,14.770000000000039,94,75,1.03,NO,1723675196
523,alesund,62.4723,6.1549,14.629999999999995,89,75,0.0,NO,1723675196
524,katsuren-haebaru,26.3369,127.8719,28.430000000000007,88,75,1.54,JP,1723675196
525,northam,51.0333,-4.2167,15.220000000000027,92,58,3.66,GB,1723675197
526,oranjemund,-28.55,16.4333,12.460000000000036,76,2,3.73,NA,1723675197
527,bairnsdale,-37.8333,147.6167,14.79000000000002,57,13,1.3,AU,1723675197
528,afaahiti,-17.75,-149.2833,27.930000000000007,81,20,2.94,PF,1723675197
529,simenqian,27.4872,110.8861,24.210000000000036,91,91,1.57,CN,1723675197
530,paracuru,-3.41,-39.0306,25.590000000000032,76,8,7.07,BR,1723675197
531,selfoss,63.9331,-20.9971,10.020000000000039,97,100,1.99,IS,1723675198
532,hede,33.7681,120.2517,26.720000000000027,88,13,2.44,CN,1723675198
533,asbestos,45.7668,-71.9324,24.980000000000018,84,82,1.85,CA,1723675198
534,dapa,9.7594,126.0531,27.83000000000004,78,100,1.59,PH,1723675198
535,watsa,3.0372,29.5355,18.370000000000005,99,100,1.76,CD,1723675198
536,kargasok,59.0556,80.8572,14.870000000000005,95,92,3.35,RU,1723675198
537,kavieng,-2.5744,150.7967,28.30000000000001,75,51,4.02,PG,1723675199
538,claveria,18.6074,121.0832,27.660000000000025,81,100,3.01,PH,1723675199
539,aibak,36.2647,68.0155,27.08000000000004,30,0,2.12,AF,1723675199
540,kenai,60.5544,-151.2583,18.340000000000032,74,0,4.63,US,1723675199
541,hola,51.5377,23.1902,15.100000000000023,72,0,2.74,PL,1723675199
542,keflavik,64.0049,-22.5624,8.950000000000045,93,75,7.2,IS,1723675200
543,zbarazh,49.6636,25.7762,14.75,60,0,3.8,UA,1723675200
544,tarauaca,-8.1614,-70.7656,28.010000000000048,38,9,0.52,BR,1723675200
545,yung shue wan,22.2333,114.1167,28.710000000000036,88,99,2.98,HK,1723675200
546,mlangali,-9.7833,34.5167,13.020000000000039,63,0,2.09,TZ,1723675200
547,acarau,-2.8856,-40.12,25.460000000000036,77,0,9.04,BR,1723674961
548,zanjan,36.6736,48.4787,19.400000000000034,70,0,3.61,IR,1723675201
549,cruzeiro do sul,-29.5128,-51.9853,15.28000000000003,88,0,0.49,BR,1723675201
550,jamaame,0.0697,42.745,24.340000000000032,83,11,5.95,SO,1723675201
551,kralendijk,12.15,-68.2667,30.99000000000001,62,0,6.69,BQ,1723675201
552,campo gallo,-26.5833,-62.85,20.100000000000023,28,0,2.6,AR,1723675201
553,kabalo,-6.05,26.9167,28.25,45,52,1.69,CD,1723675201
554,kayes,14.0,-11.0,21.670000000000016,97,71,3.36,ML,1723675202
555,lishui,28.4604,119.9103,24.910000000000025,94,85,0.2,CN,1723675202
556,cervia,44.2657,12.3427,27.78000000000003,68,0,4.12,IT,1723675202
557,valparaiso,-33.0393,-71.6273,16.189999999999998,81,100,0.0,CL,1723675202
558,sabang,5.8933,95.3214,28.610000000000014,75,57,2.32,ID,1723675202
559,zhangatas,43.5667,69.75,24.060000000000002,17,1,3.1,KZ,1723675203
560,el reno,35.5323,-97.955,37.80000000000001,36,0,6.69,US,1723675203
561,kermanshah,34.3142,47.065,25.5,22,0,4.12,IR,1723675203
562,takhatpur,22.15,81.8667,26.460000000000036,83,100,1.95,IN,1723675203
563,hiratacho,35.4333,132.8167,28.010000000000048,89,75,5.66,JP,1723675203
564,polyarnyy,69.1989,33.4478,13.25,66,89,4.69,RU,1723675204
565,tarakan,3.3,117.6333,24.720000000000027,100,20,1.54,ID,1723675204
566,gizo,-8.103,156.8419,27.960000000000036,78,77,2.64,SB,1723675204
567,slantsy,59.1182,28.0914,13.200000000000045,97,2,1.52,RU,1723674908
568,mogadishu,2.0371,45.3438,24.99000000000001,84,29,8.15,SO,1723675205
569,labuan,5.2767,115.2417,26.200000000000045,100,40,1.03,MY,1723675205
570,lensk,60.7253,114.9278,13.28000000000003,85,100,1.9,RU,1723675205
571,kalmunai,7.4167,81.8167,26.260000000000048,84,78,3.88,LK,1723675205
572,sedhiou,12.7081,-15.5569,24.460000000000036,95,100,1.36,SN,1723675205
